Entity,SiteX,SiteY,Age,GridX,GridY,Veg_dissim,Distance_to_pollen_match,Distance_to_climate_grid,GridID,Tdjf_clim,Tmam_clim,Tjja_clim,Tson_clim,Pdjf_clim,Pmam_clim,Pjja_clim,Pson_clim,Tdjf_disp,Tmam_disp,Tjja_disp,Tson_disp,Pdjf_disp,Pmam_disp,Pjja_disp,Pson_disp,Disp_mean,Disp_variance,Divergence,Clim_dissim,Distance_to_climate_match
2888,-1159065.536,-343818.408,9.5,-1150919.20929304,-355595.022814703,0.094,428097.221,14319.6122611757,1403,-15.5021155617833,2.98794448533737,20.795872320756,5.11307153291435,16.7869378996774,61.1497533146589,118.03335916023,52.4309263955929,0.512513225560092,0.313545525415831,1.07481599120707,0.158526045310601,0.690190527030586,0.577065648809271,7.66234881442286,1.65941238839573,1.58105227076901,6.25973383099071,37.7904384482901,0.942,150000
2888,-1159065.536,-343818.408,10,-1150919.20929304,-355595.022814703,0.067,0,14319.6122611757,1394,-15.8489876216686,3.04790314783022,20.8844294736837,4.83939551341993,16.9521121484229,62.753505600759,96.9839991965265,50.536326002047,3.24788843188565,4.76974431353519,4.03474503948323,3.23549512626928,2.17577372136557,2.94605214965108,16.9071441992967,3.68221352259227,5.12488206300987,23.250706143852,27.005844039359,0.44,158113.883
2888,-1159065.536,-343818.408,10.5,-1150919.20929304,-355595.022814703,0.185,754543.779,14319.6122611757,1381,-17.7738026191429,2.02428189093752,20.2035703737788,3.77092267428462,16.1419797397022,56.7558299175672,76.1774687441555,44.35422889775,1.60009888891125,3.3721266772418,0.583691235629096,3.51042957584577,1.04033339501739,2.0682913954566,2.61771971114649,0.906268165890614,1.96236988064238,1.26030042907209,37.0801537159168,1.214,70710.678
2888,-1159065.536,-343818.408,11,-1150919.20929304,-355595.022814703,0.062,104588.519,14319.6122611757,1378,-19.0798289906447,1.08054970377136,20.4281333672189,2.38921261013067,15.7383395827544,50.7048857930477,66.4203656716398,39.780585416388,3.25320164115333,3.38306563014643,5.21042778371423,5.01946415573552,0.393943433056806,1.99266789588848,0.987082941700097,2.00522897092225,2.78063530653964,3.09110902049594,41.836812638012,0.624,158113.883
2888,-1159065.536,-343818.408,11.5,-1150919.20929304,-355595.022814703,0.108,104588.519,14319.6122611757,1373,-21.1551264073948,-0.0368833041545591,18.9329785804052,0.399351845770007,15.7594836959834,45.8535271475711,63.2728507221827,41.4063620983119,2.85631942643908,2.78564824679454,0.656711715676004,1.52927619749178,0.640971432326128,0.833126001557544,8.37451564190074,1.31503254745965,2.37395015120568,6.65285776743082,46.5571915986541,0.825,158113.883
2888,-1159065.536,-343818.408,12,-1150919.20929304,-355595.022814703,0.207,1160533.618,14319.6122611757,1350,-23.51304249455,-2.46214026279382,17.419570395574,-1.79367125347261,15.4182812893972,46.9687523070117,52.1415833097005,36.1925967090702,0.134085464564932,0.500133182195164,0.219468312574009,0.664212558023864,0.556490359339328,2.39906440052051,4.34970101619335,1.56938850191431,1.29906797441568,2.10070095358257,48.4552253061339,0.764,150000
2952,-1006098.337,-384574.77,0,-1000919.20929304,-405595.022814703,0.024,206035.193,21648.8889368261,1723,-9.99398040582909,5.60065925330815,19.5870042429198,7.69856836092795,20.0644797844854,57.6649217158734,98.724449202985,57.061523696973,2.1929091454113,0.515849885000906,0.0191123289805517,0.164992765850525,0.957011556590586,6.27369825782079,3.64402996472838,1.15914883852024,1.86584409286291,4.5927553500182,41.6664485694506,0.488,206155.281
2957,462348.102,-878033.356,0,449080.790706965,-855595.022814703,0.18,78703.027,26067.2274145275,4346,-5.66506936930384,6.25023371109081,18.9411974421372,8.76877713681222,82.1808719350863,92.6537750991491,103.848010922326,94.8971262052375,0.120167564502684,0.321968629003096,0.14822027023964,0.185405744612675,0.500465522338724,0.709766555289641,2.16025856000206,0.270814191623998,0.552133379701565,0.461418586132169,46.8304354795279,0.533,540832.691
3032,-473693.413,-411045.843,2,-450919.209293035,-405595.022814703,0.01,0,23417.4250330556,2805,-9.20454308743818,2.06839915621177,16.3568752325932,7.15864229523518,53.852259802545,57.9020919733352,78.7452984089593,85.229124559204,0.221086835770091,0.442958606605035,0.341090044841485,0.630413044317674,0.196269304329769,0.105891683261831,3.42368405805884,1.91196026613421,0.909169230414867,1.36758350029646,116.586878658266,0.507,111803.399
3032,-473693.413,-411045.843,2.5,-450919.209293035,-405595.022814703,0.023,0,23417.4250330556,2805,-9.37899145839584,1.9140773853557,16.4144994389457,7.41005131580722,52.4134557069329,57.7936280697753,77.828199132916,82.2936165908136,0.732843683850916,0.443208659818943,0.613894677715999,0.299044501966548,1.02029751866028,2.37499238443664,0.911845681312553,1.85837348992873,1.03181257471133,0.521328711891202,114.07330173864,0.373,1e+05
3032,-473693.413,-411045.843,3,-450919.209293035,-405595.022814703,0.045,58099.599,23417.4250330556,2805,-8.70721074274113,2.18375392065567,16.6407266201804,7.44514235052868,50.1268610913105,58.6421053728213,77.599035980836,86.5138854034643,0.203007062317952,1.21085120567926,1.0629070874688,0.183241481612812,0.649848046041659,2.50518554599147,0.301698542743921,0.943544013523472,0.882535373172418,0.58847519522212,112.420578666735,0.457,111803.399
3032,-473693.413,-411045.843,3.5,-450919.209293035,-405595.022814703,0.035,0,23417.4250330556,2805,-8.84311686605842,1.80130969270272,16.3589685489424,7.49181127775759,52.7828155695069,58.3501914856138,77.9614593076813,83.2103397249743,0.331771742251583,0.803089733708942,0.640268503172429,0.124392835024412,0.279134801202002,0.879644609930765,1.2675651564157,0.352228138178033,0.584761939985483,0.146763956480941,115.504740861359,0.731,50000
3032,-473693.413,-411045.843,4,-450919.209293035,-405595.022814703,0.023,0,23417.4250330556,2805,-9.15843299999636,1.07565276738609,16.5549329678601,7.3309600644634,52.8234550757978,58.2477327389213,79.0913059521486,84.6357911680659,0.416288845766335,1.16716875674635,1.25348043669719,0.567202034752482,0.146743660319473,1.69955478872706,3.23875080322222,0.805252203570852,1.16180519122525,0.954019757548303,112.195622512381,0.488,0
3032,-473693.413,-411045.843,4.5,-450919.209293035,-405595.022814703,0.03,0,23417.4250330556,2805,-9.51600811873991,1.59022615846056,16.8168851999505,7.32677762878494,52.3958043575915,58.4486674695648,76.7910989227213,84.595647048097,0.408886142665661,1.84583315324234,0.910784404919733,0.715998261000544,0.162514674557014,3.69999687836689,1.62450868819586,1.40003391971239,1.34606951533255,1.2481079860218,110.77706360046,0.72,2e+05
3032,-473693.413,-411045.843,5,-450919.209293035,-405595.022814703,0.029,0,23417.4250330556,2805,-9.9531663732511,0.841819499936165,16.7899937471063,7.28756977752277,52.6980427493417,57.4517391192666,79.4825223204952,84.7061154065514,0.0203358194387736,0.15208422391251,0.30568771102136,0.980725157016536,0.298268851332285,1.92561196745271,0.809771406405077,0.0344101818887735,0.565861914808503,0.424438837437856,110.240074424293,0.35,50000
3032,-473693.413,-411045.843,5.5,-450919.209293035,-405595.022814703,0.029,0,23417.4250330556,2805,-10.062707169413,1.00050714459202,16.8390116734406,7.1839385076193,49.050535427005,57.0362630394323,80.9473995666156,85.9482541718212,0.334769146531109,0.0487364200507221,0.467351802068392,0.247223831683636,0.519709381091358,2.76861680332271,1.77666792011525,0.0050616327215718,0.771017117198094,0.961450736112207,112.205086741568,0.623,111803.399
3032,-473693.413,-411045.843,6,-450919.209293035,-405595.022814703,0.022,0,23417.4250330556,2805,-10.0133201447025,0.790578381576724,17.0714609400422,7.32259163358832,52.0852770853509,57.5145304863845,80.3094769791595,82.7704948144252,0.82433748888638,1.41109875240042,1.08123058528004,0.450735640481284,0.256571029551303,4.15574891251857,1.98617730634045,3.36587368180441,1.69147167465786,1.96634663179792,110.365745258434,0.457,70710.678
3032,-473693.413,-411045.843,6.5,-450919.209293035,-405595.022814703,0.023,0,23417.4250330556,2805,-10.6228773301346,0.652345475372156,17.3569963629109,6.93343153122642,51.4379398346489,55.9410738755431,82.0220905376916,85.0361873250383,1.03673709427417,0.813774650911176,0.429535569092939,0.0721476988356631,0.322798416678459,0.938229916466996,2.66339211839734,0.119184278576415,0.799474967904145,0.700830564113557,108.992594218663,0.237,0
3032,-473693.413,-411045.843,7,-450919.209293035,-405595.022814703,0.02,0,23417.4250330556,2805,-10.7728263008882,0.533427346852632,17.5404558851731,6.82738818388287,50.5466534912432,57.4324239462853,82.7438789323313,85.5053384480721,0.0142542831991613,0.0807733852618394,0.0666034819741476,0.0950688543856054,0.900032311424848,3.29401834953045,0.546377524051849,0.53127580386867,0.691050499212071,1.20588467468126,109.559245544388,0.348,0
3032,-473693.413,-411045.843,7.5,-450919.209293035,-405595.022814703,0.014,0,23417.4250330556,2788,-11.1895807223362,0.304685397040907,17.7424611714121,6.7617153083035,48.2066697974155,55.0063048576074,81.3761944947617,85.9394093968009,2.74513598429655,0.299199769242347,1.30493398022029,2.59874805899034,0.658765788402473,0.365994173355846,0.791869308146947,1.05875614874857,1.22792540142542,0.905025084557978,106.648878842195,0.47,0
3032,-473693.413,-411045.843,8,-450919.209293035,-405595.022814703,0.021,0,23417.4250330556,2710,-12.8775614125664,-0.370992408912006,17.5853404183095,5.61160743698177,46.9063930162984,54.8824062139058,80.3951117096008,81.1478141316165,0.400646589327221,0.768532212318307,1.27678719139609,0.000242822098027148,0.357313785411558,1.45453536971511,0.325359598018946,0.909608599676446,0.686628270995213,0.255181562481841,108.105788280069,0.344,50000
3032,-473693.413,-411045.843,8.5,-450919.209293035,-405595.022814703,0.02,0,23417.4250330556,2630,-12.9613584688696,-0.623431698618911,17.0491766698817,5.19573587766594,46.5814230364477,53.1933871573314,76.4103030141391,81.7155372818799,0.416198035365681,0.493522987689924,0.474665150239018,0.723371674346626,0.204377454080891,3.60358651307864,3.23300440682971,0.276389593984952,1.17813947695193,1.94536755916013,107.795421765491,0.721,70710.678
3032,-473693.413,-411045.843,9,-450919.209293035,-405595.022814703,0.026,0,23417.4250330556,2519,-13.1524923045463,-0.111306414225736,17.4010870642853,4.91451102584698,46.0810150279471,52.7397191383768,71.8786088950371,83.8141874012581,2.94645319957383,2.70830756382879,0.890214325940879,1.49463204974725,0.0965162339266495,7.8635980186563,6.93067982509766,1.55011051072432,3.06006396593696,8.05909223410098,106.413473173197,0.478,1e+05
3032,-473693.413,-411045.843,9.5,-450919.209293035,-405595.022814703,0.018,0,23417.4250330556,2347,-14.8932450588891,-1.27697352505015,17.1243118689925,4.25634442595298,43.4607249570572,47.5834931068763,64.1664061513537,83.6308633726916,0.393414521765692,0.288888484685332,0.0376995291371336,0.630486210447792,0.0610581065550073,0.0780942266600467,3.91515073927496,1.85128039428355,0.907009026601189,1.83161626771589,108.439926888114,0.566,50000
3032,-473693.413,-411045.843,10,-450919.209293035,-405595.022814703,0.02,0,23417.4250330556,2203,-15.2000767225341,-1.28356627382083,17.1003866280734,3.64581438330735,44.0537394079919,48.696276513885,61.9727833815008,79.3477047266268,2.34892903047837,5.33803142868218,5.98880211757873,3.79821900058237,0.459686697315603,3.31377523643743,13.5855953027647,1.19708742474566,4.50376577982313,17.0324074454254,110.564762160582,0.913,430116.263
3032,-473693.413,-411045.843,10.5,-450919.209293035,-405595.022814703,0.067,262353.057,23417.4250330556,2111,-17.6144546332334,-3.44190292324406,13.9681925763251,0.983458604000949,42.0559993846741,47.3988013036948,53.5170153234642,74.9930710733175,1.66921151191149,2.83204355749077,1.41044513365046,1.49831602079694,0.125084535538512,0.212068404499899,0.336613677052176,0.517401375610875,1.07514802706889,0.890732859376782,118.732271767724,0.848,70710.678
3032,-473693.413,-411045.843,11,-450919.209293035,-405595.022814703,0.014,0,23417.4250330556,2101,-18.8915594682626,-4.67585990274542,13.3151266940857,-0.805211526003359,41.8497288672692,45.49201812729,52.9522337961393,75.9972088595806,2.40789265594406,3.56720852568407,2.22683591861678,2.95361178842111,0.099987676419257,0.0306299138099157,4.34661211640052,1.55551777094291,2.14853704577983,2.37135159570181,113.707685966209,0.81,269258.24
3032,-473693.413,-411045.843,11.5,-450919.209293035,-405595.022814703,0.092,355903.325,23417.4250330556,2065,-21.0884410067292,-6.54477383338934,11.2466169142304,-3.6750881872779,42.5367996905517,45.6991764430998,57.5313869481099,78.579287703047,1.69888196640627,3.24720821011086,1.87965517342019,2.19866992498838,1.14486568940246,1.65080870821993,0.0229332505829362,1.738761706324,1.69772307868188,0.828487133394239,112.322306679065,0.677,111803.399
3138,-972212.188,-350121.329,0,-950919.209293035,-355595.022814703,0.04,242268.075,21985.2738484737,1821,-10.6458643371962,4.50304454383611,18.5112134136738,6.98992074005236,21.3297756469108,57.0537557617359,97.0697135914954,58.2176310642479,2.44993387149631,0.38907487507403,0.00994493829554127,0.179759453172586,0.387889124385656,6.14211290662225,1.98431725747949,0.74520096565712,1.53602917402287,4.23996157091226,101.870975717675,0.477,180277.564
3138,-972212.188,-350121.329,0.5,-950919.209293035,-355595.022814703,0.013,0,21985.2738484737,1821,-10.6238713975533,4.06183049863046,18.2986252879878,6.90249648408767,22.018052128558,66.0619784515288,94.2066715350803,60.7679537812431,0.76266910835112,0.335273283736103,0.0831933776054195,0.235284990187345,0.172131673612492,0.709109293218326,5.84158313190165,0.3693915681333,1.06357955334322,3.78567852832888,58.5317538971275,0.615,1e+05
3138,-972212.188,-350121.329,1,-950919.209293035,-355595.022814703,0.02,0,21985.2738484737,1821,-10.9813869227169,3.65554636264291,18.1026767505907,7.05262030927098,21.8718641711553,63.8869415398322,99.099234307403,61.1577014676785,0.456993466718555,0.377956653284649,0.0760999178235577,0.678708305575852,0.246660204637932,1.3051274386122,2.65829529454145,0.389123754055335,0.773620629406191,0.716052778930731,57.3970008368026,0.151,50000
3138,-972212.188,-350121.329,1.5,-950919.209293035,-355595.022814703,0.013,0,21985.2738484737,1821,-10.8559419958544,3.80721151792811,18.1493414920726,7.22044134298151,22.0332427511444,64.6595403894264,98.8332427046859,60.5982412329549,0.199437848274524,0.023778288178872,0.379572841277017,0.151013972605941,0.372307757455119,1.84500915027187,5.01109305745676,0.321558133309208,1.03797138110366,2.90646714494075,54.8517625637358,0.171,0
3138,-972212.188,-350121.329,2,-950919.209293035,-355595.022814703,0.016,0,21985.2738484737,1821,-10.9146471172301,3.63176596277885,17.987843699345,7.12210051111073,22.0434300362953,63.2327725270879,95.8479204154051,59.0272206899427,0.136191413015487,0.22355812682459,0.134036251602755,0.58959744206137,0.057668870181063,1.62922158688297,18.3060836241424,0.560457171216452,2.70460181074089,39.9999497332558,100.24222254093,0.389,50000
3138,-972212.188,-350121.329,2.5,-950919.209293035,-355595.022814703,0.02,152548.695,21985.2738484737,1821,-11.135758090492,3.50087879587818,18.0134220386107,7.34595794496411,21.5552065618603,63.0863256966135,94.5887076908251,57.6598418714343,1.13583577619278,0.177244643611302,0.389617121639196,0.0657316634102523,0.448511147270965,1.09263104711499,3.47070685496013,1.14414629734264,0.990553068942782,1.19685419217397,56.595594839432,0.589,111803.399
3138,-972212.188,-350121.329,3,-950919.209293035,-355595.022814703,0.013,0,21985.2738484737,1821,-10.4439310133662,3.76618436447065,18.3169928913803,7.3746332792784,20.9362510657999,65.5953075133496,98.604956072991,61.3522226672914,0.542600276903225,0.606835514112422,0.460152454297761,0.104247306231043,0.0795475711192884,1.37961958576952,1.66278400962523,0.918641194907739,0.719303489120779,0.32350320474319,56.2449083025467,0.317,1e+05
3138,-972212.188,-350121.329,3.5,-950919.209293035,-355595.022814703,0.019,0,21985.2738484737,1821,-10.4254493757936,3.4194821992358,17.9840084211022,7.45058761998547,21.4758945889216,64.7174030798126,98.3193121156009,58.2395835479399,1.98917037068931,0.432956975268822,0.368962518239171,0.0214660661049654,0.119536060988781,1.30262818755807,3.42805956708014,0.777585794633802,1.05504569257038,1.34903349414208,58.8635910867233,0.693,1e+05
3138,-972212.188,-350121.329,4,-950919.209293035,-355595.022814703,0.038,109060.163,21985.2738484737,1821,-10.7789285628616,2.89599441891048,18.2628065278776,7.33987579614856,21.2649589537724,63.0387605243507,101.299210623806,58.5860453008848,0.809117932943289,0.524717057492552,0.508624752578341,0.598586869684337,0.173122210375679,0.421926544573396,1.08601609514784,0.421523540082579,0.567954375359752,0.0759334545586526,58.5680148877397,0.484,0
3138,-972212.188,-350121.329,4.5,-950919.209293035,-355595.022814703,0.023,0,21985.2738484737,1821,-11.1844521037526,3.34032975341605,18.5066760171447,7.29334581093342,21.2203331729283,64.1035798810831,100.599397648735,60.3474108873102,0.393004008259372,0.724027974613811,0.344674865519004,0.719664812041357,0.195363987474776,0.983103131570144,4.69048390078584,0.0384518508035706,1.01109681638348,2.30623275851461,54.4962002551841,0.58,1e+05
3138,-972212.188,-350121.329,5,-950919.209293035,-355595.022814703,0.037,0,21985.2738484737,1821,-11.5168662238549,2.69643431568969,18.4746886118854,7.27299943644052,21.4066192223627,65.0451644697125,107.411578972888,60.7587224939469,0.0801662767200252,0.126711922713323,0.0837891297567516,0.963852252819421,0.703450286590313,2.10235171124284,2.17486518261459,0.151011835550532,0.798274824750974,0.789734417236709,57.0890749511949,0.628,0
3138,-972212.188,-350121.329,5.5,-950919.209293035,-355595.022814703,0.051,0,21985.2738484737,1821,-11.5371356190068,2.92682592053395,18.5684781214832,7.1498136022464,20.3307751994762,62.2206820667803,105.032165275539,62.6162988939544,0.796217449246556,0.107888874085626,0.134698936797406,0.258551234017696,0.656756160934669,4.83581217521151,3.56626113930633,0.308415509488669,1.33307518488606,3.30623226863139,56.4320424516327,0.558,141421.356
3138,-972212.188,-350121.329,6,-950919.209293035,-355595.022814703,0.054,109060.163,21985.2738484737,1821,-11.5820900143531,2.63265443889978,18.7740289080174,7.30124339381445,21.5096191410414,64.9256805789662,105.676127498501,58.5010768209705,1.36187768369695,0.802490517595072,0.496392582183204,0.640271216465676,0.234013868950176,2.56903893939304,3.24078239175932,2.48570153360046,1.47882109170549,1.28512375716262,56.6186054319975,0.901,50000
3138,-972212.188,-350121.329,6.5,-950919.209293035,-355595.022814703,0.054,121613.17,21985.2738484737,1821,-12.2201947385633,2.58279663887375,19.1301589343069,6.86015634990506,21.3361506806837,62.2919544514393,109.985417662412,62.5053900256304,2.03152189942292,0.525644772894893,0.20344082566035,0.025328537605268,0.010584055363077,2.31511974376179,0.26791011583063,0.488725991014648,0.733534492694197,0.830192988333339,55.2092825030034,0.294,0
3138,-972212.188,-350121.329,7,-950919.209293035,-355595.022814703,0.045,0,21985.2738484737,1821,-12.0609751939835,2.5394680468612,19.3664626402202,6.77930389585879,21.3423444640745,63.7999767065634,105.99603444363,61.114331925229,0.285573611685843,0.0557036255239956,0.128109540500588,0.0423395164914855,0.292406272933682,0.611805265636047,1.46857010285986,0.00990496589326531,0.361801612690596,0.238894283131688,52.5784366011064,0.179,0
3138,-972212.188,-350121.329,7.5,-950919.209293035,-355595.022814703,0.06,0,21985.2738484737,1821,-12.4839630779216,2.36032201883052,19.4947364377753,6.70691964591798,20.6447122907597,63.2855360487864,105.55687951242,60.949294889184,4.69377650643495,0.374129455750894,0.327291143464483,1.57999041768223,0.255257634611941,1.01090885668684,7.5493654323651,0.217500691512827,2.00102751731366,7.26706130185152,53.4914307304752,0.369,1e+05
3138,-972212.188,-350121.329,8,-950919.209293035,-355595.022814703,0.08,0,21985.2738484737,1819,-13.9027441035814,2.05642000815679,19.5315619746097,5.9490929177198,20.3938190163591,64.3363775878232,117.614320263699,58.1431717304321,0.919969406504545,0.358249922887784,0.376174439896577,0.209053859261651,0.397817363498428,1.54125730942972,0.297362030939957,1.25400006002652,0.669235549055648,0.253080108151606,55.6096239368032,0.969,70710.678
3138,-972212.188,-350121.329,8.5,-950919.209293035,-355595.022814703,0.085,154290.679,21985.2738484737,1803,-13.5436935845048,2.01771213214683,19.4388802205805,5.6872357107212,20.1560653338564,57.9209726998238,104.14012362641,61.2052012415163,0.688397800066222,0.420158489286308,0.566876549158577,0.0632477279147886,0.144276661275647,0.617429902225293,3.43831074322746,0.637971892887737,0.822083720755254,1.17146073930574,49.9329004613037,0.749,0
3138,-972212.188,-350121.329,9,-950919.209293035,-355595.022814703,0.149,246052.713,21985.2738484737,1763,-13.7766780189516,2.4443168087525,19.958859637072,5.63128330406203,20.0456971307463,58.5824998702285,92.4118886931571,60.4741349818264,5.10151075226084,1.08781295190854,0.466012709282942,1.36951904393607,0.680239680763693,1.79186758669639,9.08299625796407,0.921854622153993,2.56272670062082,9.11215807602935,50.2090820754554,0.633,282842.712
3488,-790087.857,-777782.646,8,-800919.209293035,-755595.022814703,0.066,0,24690.2574937678,2086,-10.3864779518016,4.4464546298002,20.9931070262209,8.13298522176462,33.1206038520595,80.0702069582829,110.826230141323,84.8202096837205,2.58511475041043,0.18937259324529,1.23650403142631,0.162459032098129,0.731636955612832,2.34387408841942,8.84768444678905,0.207450924101111,2.03801210276282,8.48566615624136,30.9359505134321,0.579,158113.883
3488,-790087.857,-777782.646,8.5,-800919.209293035,-755595.022814703,0.039,57276.642,24690.2574937678,2056,-10.5496388705129,4.19612888826594,20.8952017938451,7.86743725664606,32.2630666537951,77.2685315930272,124.868400118723,83.1336216223276,0.391059323411629,0.479303036679952,1.00819377544504,0.791562201052543,0.229243549585303,0.999677445924719,0.428621954184129,1.42136391389122,0.718628150021817,0.164310373512379,31.6221771029117,0.929,254950.976
3488,-790087.857,-777782.646,9,-800919.209293035,-755595.022814703,0.079,57276.642,24690.2574937678,1995,-10.3748551711195,4.81530672456266,21.4363383031377,7.75287113221813,31.9284660318558,75.4047664073451,108.798472992052,81.107121061481,5.38902866431776,3.30515283324497,1.21171905268535,1.87687757366413,0.384005861597262,0.250205737458568,2.6686850146615,1.98111714318619,2.13334898510197,2.82913468607548,30.9104087503779,0.755,250000
3488,-790087.857,-777782.646,9.5,-800919.209293035,-755595.022814703,0.152,84426.458,24690.2574937678,1870,-12.4783185237186,3.56226489016975,21.3247844783495,7.40156350170861,29.8452721672011,75.4962855346685,111.75475465282,79.0327198265812,1.7739874594144,1.02857532323251,0.486609486222175,1.18075503418343,0.556158948926034,0.317772219001755,2.37688747730101,0.701343107818592,1.05276113201249,0.503041447174061,31.2049364705085,0.85,70710.678
3620,-629758.96,-634473.09,0,-650919.209293035,-655595.022814703,0.201,607793.806,29898.0299680802,2412,-6.74758285151203,5.66221377870473,19.5135582453086,9.13922881673141,36.824081088389,64.1472929316415,80.2592775881951,69.2282783449693,0.91430644331518,0.83378325519001,0.293968680646208,0.0886449709529062,0.804410352645835,3.04706242914768,1.25318839388207,4.29789554077584,1.44165750831947,2.13892400388523,104.165620282123,0.246,50000
3620,-629758.96,-634473.09,0.5,-650919.209293035,-655595.022814703,0.069,604684.776,29898.0299680802,2412,-6.57488872292014,5.22510753438852,19.1896243008402,9.07783425306456,38.712010108494,67.8786775171879,78.2913419639435,71.6422383197525,0.306867679698857,0.437555876681536,0.316935924416254,0.425690498704693,0.00295990352288589,0.574971150074682,0.153456105375092,1.90950646704026,0.515992950689283,0.348236886577089,63.595513587042,0.26,50000
3620,-629758.96,-634473.09,1,-650919.209293035,-655595.022814703,0.24,418729.033,29898.0299680802,2412,-6.79605471888478,4.90081832003649,19.1402960556223,9.33307869631843,38.6297569663363,69.0140275182755,78.7362104458032,73.6320952004857,0.0597759969533635,0.527337369949733,0.0525614099847796,0.457617015964551,0.501283662437801,0.580855698754437,4.1241281202043,4.05261715159085,1.29452205322998,3.01547890264541,59.5818626429646,0.19,0
10967,-159112.647,-2823995.069,0,-150919.209293035,-2805595.0228147,0.085,0,20141.8499914754,3353,19.9099950804465,23.7719409634117,27.8381999551387,25.3208785106148,48.3268570971272,97.6094068279939,204.039526384266,150.882568801844,0.401807491489194,1.35673785746862,1.78870528384957,0.82709156812116,0.328467555418405,0.235127393048998,1.47444336477272,0.169804560604289,0.822773134346619,0.405154504923181,120.025684122077,0.601,50000
10967,-159112.647,-2823995.069,0.5,-150919.209293035,-2805595.0228147,0.025,0,20141.8499914754,3353,19.9232485142692,23.6648510474948,27.6859235372797,25.2331565389747,50.0759592950161,101.762449882488,220.598235628117,151.316859664893,0.0745938405274861,0.0411333836094005,0.154077466981592,0.0727621791264926,0.277912275232155,0.290801500177254,0.468667068640118,0.58427823237239,0.245528243333361,0.0395497242745069,120.154576363508,1.048,0
10967,-159112.647,-2823995.069,1,-150919.209293035,-2805595.0228147,0.051,0,20141.8499914754,3353,19.9364824007667,23.5858969184268,27.5932704352967,25.242474688789,48.2385395468868,103.751099017689,216.8381022679,142.219597188404,0.372404398661729,0.806527928652888,0.117718415508534,0.0444315253154116,0.35581099024927,0.50005134692834,0.0113056473015811,0.215865972077328,0.303014528086885,0.0705486333837835,118.728817858344,0.749,0
10967,-159112.647,-2823995.069,1.5,-150919.209293035,-2805595.0228147,0.027,0,20141.8499914754,3353,19.8225704607432,23.4139232452332,27.5236441863308,25.2840310400796,51.2044631704692,109.905389214498,208.890238229613,146.323850459996,0.21984144355883,0.552797437303482,0.485512157576474,0.721197297763971,0.573908674636445,0.912745376250583,0.0268689325085208,0.520913138333434,0.501723057241467,0.0757860544317799,119.731171098108,0.619,0
10967,-159112.647,-2823995.069,2,-150919.209293035,-2805595.0228147,0.029,0,20141.8499914754,3353,19.7436187962509,23.3342319442293,27.4628108924095,25.2645253980399,50.1085766447636,103.481635747836,209.031792281837,147.9132756257,0.491151258723655,0.184319643465122,0.798839514544928,0.065928810235284,0.259870948906717,0.487936068752389,0.039676758053915,0.0255187566618823,0.294155219917987,0.0761880128624022,118.72490872635,0.697,0
10967,-159112.647,-2823995.069,2.5,-150919.209293035,-2805595.0228147,0.031,0,20141.8499914754,3353,19.7425230912185,23.2642504092499,27.5016218987075,25.3434199500423,50.6343752327239,109.195657719654,206.945832697069,145.177378379574,0.705430023271584,0.184785087185033,1.36160002877341,1.27674076270375,0.678493613374206,0.529053251483465,0.890155398789072,0.149961382596198,0.72202744352209,0.200046514664283,119.208261911929,0.671,0
10967,-159112.647,-2823995.069,3,-150919.209293035,-2805595.0228147,0.08,87013.148,20141.8499914754,3353,19.8414450988665,23.2290620626647,27.5713717768978,25.5089616885054,54.0608651993958,111.855169513036,199.585436841313,149.85782736542,0.268766843228775,0.262330205236973,0.340412949535525,0.0829196129632443,0.12628077735386,0.0248486640997374,0.0734851175224743,0.341621990804037,0.190083270093078,0.0162037332007001,119.703139514398,0.36,0
10967,-159112.647,-2823995.069,3.5,-150919.209293035,-2805595.0228147,0.036,0,20141.8499914754,3353,19.6973030250297,23.1091291041185,27.5231741379416,25.4330165525345,52.6309194536302,112.339390581104,200.606405984624,146.833805356469,1.17511690884334,0.307349805564723,0.342466888896784,0.597048433857685,0.1885850975969,0.787492357781952,0.624204562156862,0.100626683840936,0.515361342317398,0.125685881010016,119.606672910959,0.58,0
10967,-159112.647,-2823995.069,4,-150919.209293035,-2805595.0228147,0.074,0,20141.8499914754,3353,19.8884795954356,23.1098159334891,27.5517598697362,25.4934002110566,52.2414989192034,115.086427679838,194.788044871348,142.820949328281,0.110225211565881,0.159386291298308,0.628164051552402,0.611652238755071,0.198583385176946,0.721995269527825,0.945045233789523,0.357422142470575,0.466559228017066,0.092345089985398,119.576999158377,0.45,0
10967,-159112.647,-2823995.069,4.5,-150919.209293035,-2805595.0228147,0.048,68916.763,20141.8499914754,3353,19.7170920150973,23.0037039666286,27.617282834746,25.5325797288537,54.665885770424,116.619576997675,188.303328592102,144.733949654862,0.735524071231151,0.771910360789981,0.115413320551781,0.685714354394566,0.1759561083688,0.354660336239066,0.273068510452431,0.668487338133884,0.472591800020208,0.0731154054411039,118.942106137403,0.532,0
