Entity,SiteX,SiteY,Age,GridX,GridY,Veg_dissim,Distance_to_pollen_match,Distance_to_climate_grid,GridID,Tdjf_clim,Tmam_clim,Tjja_clim,Tson_clim,Pdjf_clim,Pmam_clim,Pjja_clim,Pson_clim,Tdjf_disp,Tmam_disp,Tjja_disp,Tson_disp,Pdjf_disp,Pmam_disp,Pjja_disp,Pson_disp,Disp_mean,Disp_variance,Divergence,Clim_dissim,Distance_to_climate_match
500,1439978.46,-1889979.923,4.5,1457434.73871288,-1906008.82284301,0.158,0,23699.0990689309,3461,7.30108463187213,13.1101873781905,24.3896536072211,17.3358083180197,126.388123720992,50.3919432829209,7.91385090412933,44.1516965809519,0.149695869403388,0.340785175347497,0.0950648522033996,0.196506039525997,0.0236808920601184,0.649828381666324,0.0264477259641798,0.11663863183826,0.199830946001145,0.0434111208319457,91.8634774529247,0.392,0
500,1439978.46,-1889979.923,5,1457434.73871288,-1906008.82284301,0.1,0,23699.0990689309,3461,7.08916211029194,12.6886971056129,24.2813264244546,17.1824052311343,124.01751716263,50.4886586318705,7.22952556579602,44.5934148199942,0.0317365917684535,0.0206375794683521,0.319195247756123,0.041712597112275,0.349832891837111,0.507166073825148,0.228444844780532,0.181345196666006,0.21000887790175,0.0309860633745545,92.6064534430018,0.562,0
500,1439978.46,-1889979.923,5.5,1457434.73871288,-1906008.82284301,0.115,0,23699.0990689309,3461,6.99234679081645,12.7340820389713,24.5615408275464,17.0972722999637,125.074672811741,50.2253595506964,7.3932963024675,43.695461538481,0.00903206708560685,0.0893822448819008,0.116685930543697,0.0661006290301062,0.555442397774882,2.01058918203335,0.0712047546569827,1.09668835183971,0.501890694730779,0.50995458316062,91.6200326900962,0.396,0
500,1439978.46,-1889979.923,6,1457434.73871288,-1906008.82284301,0.036,0,23699.0990689309,3461,6.94925145065047,12.6185381572165,24.5960148098847,17.0079545462785,130.156097603273,52.2011745246238,6.9955204420636,45.9873258476177,0.000488349046536763,0.0873806846050686,0.0463391983422648,0.159610945095344,0.583902714945029,0.604346775527149,0.208677642448833,0.0767856953788023,0.220941500673628,0.0571938901354003,93.2608217590877,0.777,0
500,1439978.46,-1889979.923,6.5,1457434.73871288,-1906008.82284301,0.194,2607736.52,23699.0990689309,3461,6.88576760671157,12.5424092284433,24.8508201193323,16.880607350944,132.937739073501,50.6961716172458,6.7212751618136,44.3799671754248,0.191737151204646,0.19654792667759,0.0573429465400381,0.216927931171568,1.21995719917018,0.515371201914037,0.144913691909615,0.91901901454083,0.432727132891063,0.178173851701798,93.5658833843188,0.523,70710.678
503,-1089371.772,-682621.754,0,-1092565.26128712,-706008.822843009,0.145,1365319.372,23604.0963159913,431,6.41980134756085,10.8396995861688,17.6451228946021,12.8116586715542,81.2227767883978,60.5029177907102,49.6365293174738,79.5078686570658,0.485775669574199,1.49620335814759,0.557225781438404,0.44281497326239,0.478057216763015,0.312897028997924,1.03388022592268,0.0500415902940569,0.607111980550032,0.204337748896622,52.2898450406382,0.375,50000
503,-1089371.772,-682621.754,0.5,-1092565.26128712,-706008.822843009,0.088,22000.636,23604.0963159913,431,6.68763554971342,10.9770534025471,17.6367345279602,12.8788268838021,77.591037172322,62.4941014035563,52.7321841067929,78.341654633345,0.0933355581017336,0.0613708322465587,0.171377916032583,0.060038096620597,0.206414332663836,0.0594432355090246,0.389441919131361,0.189475060005166,0.153862118788857,0.0128243767911768,51.3429418121563,0.426,50000
503,-1089371.772,-682621.754,1,-1092565.26128712,-706008.822843009,0.131,15613.942,23604.0963159913,431,6.32743832672874,10.7981876845229,17.4183064606532,12.8302294758892,74.5785155861411,60.7989887822983,51.5845811040387,73.2471621310532,0.889288159170186,3.47149040955707,0.32928198815073,0.462337276322432,0.584167835991123,0.578061931281005,0.838854499442635,0.246591794321475,0.925009236779582,1.10843097353273,51.7963212538779,0.198,50000
503,-1089371.772,-682621.754,1.5,-1092565.26128712,-706008.822843009,0.147,70294.342,23604.0963159913,431,6.54389001222267,11.0905943033934,17.5029213692051,13.0486597006293,79.0835063977648,63.5028726977838,54.5877237799404,77.3820800383259,0.73086691180038,3.40914955810624,0.718414417497862,1.17444964553188,0.386664160843703,0.43730005513389,1.04245748618651,1.21926664121404,1.13982110953931,0.938921481118948,51.6091979574935,0.462,0
504,-214171.162,-1129008.928,0.5,-192565.261287124,-1106008.82284301,0.038,0,31556.6123474503,1233,1.35203828759157,9.13245261488199,18.8306671351274,11.0625091243516,65.2155681523573,74.4176544768212,59.194242649876,98.8407885307893,0.491444033617127,0.367507388235627,0.00218594171274196,0.630411171777045,0.150108057219917,0.152341636010519,0.247614724682313,0.378472266930616,0.302510652523238,0.0417421564182336,60.7843673612467,0.776,5e+05
