(Intercept),clim_dissim,disp_mean,disp_variance,divergence,clim_dissim:disp_mean,clim_dissim:disp_variance,clim_dissim:divergence,disp_mean:disp_variance,disp_mean:divergence,disp_variance:divergence,df,logLik,AICc,delta,weight
0.0561531948170528,0.0351585794264364,-0.00115626368582943,4.83123338991298e-05,NA,NA,2.36034225941098e-05,NA,-1.22759109018025e-06,NA,NA,10,3778.17615073954,-7536.28778535004,6.34374618752554,0.00504437319642001
0.0552263239809559,0.0332654260574269,9.53708097359838e-05,2.48880761294613e-06,NA,0.000538485349256105,NA,NA,NA,NA,NA,9,3777.10614785094,-7536.15952525333,6.47200628423707,0.00473103197480268
0.057326348258757,0.0328192206349417,-0.00185952100248859,5.44994919992368e-05,NA,0.00118317804563329,NA,NA,-1.07462518985879e-06,NA,NA,10,3778.09878764519,-7536.13305916134,6.49847237622453,0.00466883842371824
0.0544225606722542,0.0344681086682067,0.000590535949762056,7.0846286238341e-07,NA,NA,2.099875544008e-06,NA,NA,NA,NA,9,3777.07031179947,-7536.08785315038,6.54367838718463,0.00456449235310452
0.0534280247992559,0.0278534030697018,0.000418972116592389,-2.15121866876393e-05,3.04131109899279e-05,NA,NA,7.8774727591203e-05,NA,NA,2.93939972022263e-07,11,3779.00903801569,-7535.94063396626,6.69089757130496,0.00424057007418125
0.0523132882432146,0.0198880562722042,0.00507553980786034,-7.87419890095288e-05,4.3672767760446e-05,NA,NA,0.000184537521068981,NA,-6.10573512128227e-05,1.01497815790051e-06,12,3780.01545150687,-7535.93935371796,6.6921778196056,0.004237856451486
0.055029596697153,0.0284412845892596,-0.0012680971506931,4.9138515235674e-05,3.21457233682086e-05,NA,2.17279069970329e-05,7.83479224200152e-05,-1.21678430845777e-06,NA,NA,12,3780.0023649698,-7535.91318064382,6.71835089374417,0.00418275889039721
0.0497001832767426,0.0316971972401552,0.00135932841954211,3.19084485271538e-06,9.30169780836112e-05,0.000790686683254125,NA,NA,NA,-1.98962707761277e-05,NA,11,3778.98400159122,-7535.89056111731,6.7409704202546,0.00413571938184965
0.0538153533138029,0.028236216003094,NA,-2.80590926678145e-05,3.09285169611104e-05,NA,6.17581322352342e-06,7.77942301700556e-05,NA,NA,3.51711257354545e-07,11,3778.97532905579,-7535.87321604645,6.75831549111717,0.00410000729000144
0.0539647594569024,0.0267529555711396,0.000107496498954433,2.65016070961663e-06,3.08620218230594e-05,0.000384359682603222,NA,8.07604620761059e-05,NA,NA,NA,11,3778.93660582266,-7535.7957695802,6.83576195737078,0.00394427641266226
0.0485440408105023,0.0343521073276881,0.00180564654539622,1.71396268708395e-05,0.000103764032019199,NA,NA,NA,-8.90297721231563e-07,-3.07751754883218e-05,3.4155766656209e-07,12,3779.9347936111,-7535.77803792642,6.85349361115095,0.00390946169943573
0.0535304739980046,0.0273164674286625,0.000469178213014602,1.99737991833132e-06,2.88571251271844e-05,NA,2.97734636351694e-07,8.48724130972112e-05,NA,NA,NA,11,3778.91821854889,-7535.75899503265,6.8725365049122,0.00387241461832411
0.0559179748913048,0.0265918315295468,-0.00185234784550584,5.4473081940538e-05,3.32908048085337e-05,0.00103506748815499,NA,7.61358591265447e-05,-1.0701967955928e-06,NA,NA,12,3779.92024237112,-7535.74893544648,6.88259609109173,0.00385298607577062
0.0487620438735714,0.0334370724546359,0.00187911899410016,4.54080741743108e-07,9.01385287334603e-05,NA,3.28838085028599e-06,NA,NA,-1.73345654870999e-05,NA,11,3778.90904977787,-7535.74065749061,6.89087404695783,0.00383707160895953
0.0512421160954572,0.0324794211989416,-4.25919064306656e-05,-2.39377243804712e-05,6.89645262632418e-05,0.000531231790955778,NA,NA,NA,NA,3.30704264968935e-07,11,3778.90402373103,-7535.73060539694,6.90092614062814,0.00381783469066474
0.0505690882034014,0.0335773274452955,0.000397250585115764,-3.06737580186558e-05,6.87669393557937e-05,NA,5.99454612686659e-06,NA,NA,NA,3.68118996411206e-07,11,3778.88583562672,-7535.69422918832,6.9373023492426,0.00374902318741673
0.0526433494575579,0.0332778005044335,-0.00161766714070567,5.12743123007942e-05,7.06642863922851e-05,0.000465130638538385,1.81419634865115e-05,NA,-1.21456851330497e-06,NA,NA,12,3779.8761100535,-7535.66067081123,6.97086072633556,0.00368664243326341
0.0520461176547694,0.0342490189595373,-0.00126307987088031,5.45772784310491e-05,7.09399110643892e-05,NA,2.31450362227559e-05,NA,-1.254847650906e-06,NA,-5.62370256556755e-08,12,3779.86434898852,-7535.63714868127,6.99438285630004,0.0036435375684613
